""	"AqFl1-001"	"AqFl1-004"	"AqFl1-006"	"AqFl1-008"	"AqFl1-010"	"AqFl1-012"	"AqFl1-015"	"AqFl1-016"	"AqFl1-017"	"AqFl1-018"	"AqFl1-020"	"AqFl1-023"	"AqFl1-026"	"AqFl1-027"	"AqFl1-031"	"AqFl1-032"	"AqFl1-033"	"AqFl1-036"	"AqFl1-037"	"AqFl1-040"	"AqFl1-041"	"AqFl1-042"	"AqFl1-044"	"AqFl1-048"	"AqFl1-051"	"AqFl1-052"	"AqFl1-053"	"AqFl1-054"	"AqFl1-060"	"AqFl1-061"	"AqFl1-062"	"AqFl1-063"	"AqFl1-065"	"AqFl1-066"	"AqFl1-067"	"AqFl1-068"	"AqFl1-074"	"AqFl1-078"	"AqFl1-079"	"AqFl1-080"	"AqFl1-081"	"AqFl1-082"	"AqFl1-083"	"AqFl1-087"	"AqFl1-090"	"AqFl1-091"	"AqFl1-093"	"AqFl1-096"	"AqFl1-115"	"AqFl1-116"	"AqFl1-117"	"AqFl1-118"	"AqFl1-119"	"AqFl1-120"	"AqFl1-121"	"AqFl1-122"
"AqFl1-054"	1.08371247099762	1.364640429986	0.301935812100124	2.08133562824024	0.407406275256887	1.33164974011668	1.02695616838958	1.21487951124962	1.19376571312672	0.87071432409196	1.26538981987419	0.744432875604938	0.604346036324448	1.03805478325644	1.62561834210333	2.01160616354564	1.37927267404901	0.51118626851832	0.58894193673327	0.485171669333591	1.23774404211388	1.23667043877815	1.39427585290776	0.948629517536866	0.483153343307776	1.26419054406204	1.51021775484504	0	0.702576204082822	1.16111207287361	1.93393916493334	0.838969078706646	1.35877142273942	2.10873414517039	0.867238875911375	1.29122990297568	0.98708058773457	0.99723107026459	1.45942470936151	1.23440276106314	1.33570867101419	0.618613468348624	1.77739398687439	1.13620881142428	0.842243137836792	1.03654991486782	1.67270306468621	1.36611945457899	0.525964856235989	1.06777131237289	3.71554879500387	1.98864708252935	2.56478622120024	4.51623215228532	3.12643564715938	3.07417820099663
"AqFl1-060"	1.09053828213287	1.70764415301843	0.411131609216359	1.45270454004611	0.302542402646698	1.7076431009	1.26691638595872	0.559139571124947	1.17417154884308	0.309645679460252	1.7321788447083	0.126222716177889	0.486660202822232	1.35940321479193	2.23295614765096	1.36043045309504	1.42916635522084	0.376845212447512	0.39705685388734	0.525767731261432	0.569897240668439	1.61727407459938	1.49851893952344	0.332559378953197	0.254194247791162	1.54650372258105	2.04666253987667	0.702576204082822	0	1.62950556832001	1.30340425470599	1.17016586449227	1.45159652878335	1.51944091600917	0.242654937765176	1.46243692147235	1.3906289865531	1.53280175976709	0.818307055233915	0.614194609298939	0.690613809794645	0.137782484929215	2.36262437767259	1.27402693246208	0.1520936864284	1.50569520776371	0.978503564069309	1.90476606429363	0.408492072503107	0.735772375900643	3.4417564633631	1.68922046754371	2.26390069326069	4.24926647567257	2.83485160362385	2.78630991007031
"AqFl1-061"	0.921799641720139	0.349803241601192	1.37857491962885	2.62036266828062	1.44239350470149	0.287972655882637	0.546291123080212	2.08409120557597	0.972285778380331	1.60462013548678	0.108375327743648	1.69398240324314	1.65528455831052	0.383577350341953	0.849847408311589	2.65047591580135	0.901308357656893	1.62163419848675	1.61752595250716	1.10924753565095	2.03562655884566	0.236318089056461	0.810880426178442	1.69804114365683	1.40448474723795	0.442979220351655	0.469277945283172	1.16111207287361	1.62950556832001	0	2.53015345791431	0.502114820962614	0.819810962853848	2.56458836047936	1.64925846144029	0.660366364105487	0.277225072057897	0.297122886264532	2.11493509504206	1.91125928639839	2.24304459347016	1.4983431983736	0.892397125750276	0.707016769517482	1.77197281763107	0.129713714219138	2.48920943477698	0.380024604117528	1.64509094749392	1.85076010589296	4.0373697455351	2.49767718131653	2.98953958648373	4.80468987964982	3.4803614453129	3.44884211466839
"AqFl1-062"	1.68081120614253	2.46380298247189	1.68036875094024	0.188038564917807	1.5717045509052	2.46774806381621	2.01194589224323	0.832316235458352	1.68852613837639	1.08000336235743	2.61890150394409	1.25089551680947	1.52649283031654	2.18683162214679	3.3057134117977	0.148811922474387	1.91427726806364	1.59318511273828	1.46443775944906	1.57790499180697	0.749990732126443	2.44965694982173	2.02553742888502	1.00529905782726	1.45912831803237	2.24874316059431	2.99672210664505	1.93393916493334	1.30340425470599	2.53015345791431	0	2.03298740721454	1.97890755826496	0.327180339715906	1.18540042129192	2.07544422424991	2.25565690573415	2.48079068015126	0.494851454249748	0.709626755569954	0.832689898384648	1.34381464337642	3.39278789790558	1.91783728150448	1.19143399815533	2.42462619769871	0.613849306153246	2.88430699458187	1.67180473356311	1.71449973566849	3.83251269963291	2.31065868572932	2.7527162106668	4.59771606518029	3.24791620600659	3.22168381117358
"AqFl1-063"	0.507351115859965	0.5699555875097	0.983327980326577	2.1289920537196	1.02300518262996	0.540268972652907	0.214787375800041	1.59284704032991	0.593691101107104	1.11171948790499	0.599244429687574	1.22948047691867	1.23809148927465	0.248125019428782	1.29512997786873	2.151391836831	0.655076398665221	1.21591328260449	1.18590247749579	0.644783371561309	1.5390157766516	0.487897569158541	0.625990709392941	1.20476777606495	0.954531845744637	0.429886771459769	0.966825224649457	0.838969078706646	1.17016586449227	0.502114820962614	2.03298740721454	0	0.602605582822673	2.08231515604943	1.17739878904396	0.49017006042544	0.232494184387937	0.499208881953054	1.61412890556135	1.41015518102633	1.7542686019058	1.03491331637996	1.36848549086023	0.388608922303861	1.30433108802797	0.391987973030135	1.99349945233969	0.85568294284333	1.25771574978299	1.48733550751193	3.85710440554402	2.22575891641284	2.75093093852059	4.64649914861765	3.27254710354445	3.23909694486491
"AqFl1-065"	0.367120832017475	0.569065098292096	1.41383738887181	2.02398186288526	1.41745633492007	0.641855466455994	0.390670110347111	1.76674336843113	0.310291302422381	1.29404532565217	0.85255161721731	1.51906392779276	1.65365607842982	0.494044595023088	1.61604416752704	2.10761665367477	0.0865581575364433	1.62752450308959	1.57995319810177	0.999991794692573	1.66671296275868	0.628199129455049	0.0502964511775558	1.3674049174883	1.30834840368083	0.396617785864774	1.21029172641089	1.35877142273942	1.45159652878335	0.819810962853848	1.97890755826496	0.602605582822673	0	1.94307091616954	1.35779274978984	0.161155955143249	0.656380421764074	0.982117880790541	1.63482121218803	1.48405903767152	1.93480607263372	1.32933708098902	1.62549221052537	0.227268463894789	1.55654821886819	0.795477657701892	2.0622304796956	1.14473847189504	1.66391784652873	1.67957831514498	3.75386243999666	2.23884832468694	2.7011416584729	4.52511243659983	3.18007207078553	3.16183212059363
"AqFl1-066"	1.68802002779581	2.45884161287843	1.87823744011901	0.208942220776859	1.77432818178668	2.46619321624103	2.03011711439541	1.10743647845349	1.67612283960852	1.25806018271158	2.64548208459398	1.47776217832732	1.7509231318314	2.21457990023493	3.37196483462381	0.422070696030298	1.87319328085846	1.82348203196547	1.6839631937615	1.71030407476097	1.0052067811202	2.46571800376898	1.98621028078554	1.19752013124683	1.64602098449122	2.24094647988579	3.03010783032309	2.10873414517039	1.51944091600917	2.56458836047936	0.327180339715906	2.08231515604943	1.94307091616954	0	1.37998030125037	2.05429049099172	2.29341219403992	2.53865093154615	0.713908579955695	0.905489307153578	1.13359964854585	1.53724508806232	3.44220506659606	1.91617376417099	1.42697666336926	2.46919695815449	0.924756938981533	2.92912330452271	1.90699902262396	1.9229667543145	3.94290286919349	2.47032571497756	2.88892959954635	4.69863535944478	3.36414166622843	3.34536674911666
"AqFl1-067"	0.997686816595972	1.6788147665808	0.601932611196249	1.31517068228482	0.504657864637687	1.69771284255115	1.23550660143449	0.557393263086705	1.06510582408422	0.24678337494157	1.74647251016032	0.323252996075882	0.717330737964306	1.33952489401448	2.28984403075903	1.24642983110863	1.32313014833876	0.616573451479818	0.62341671814491	0.567147451019406	0.506773257684548	1.60203045475176	1.40506357258501	0.245365469893915	0.417077297621313	1.51054920209169	2.0760131691959	0.867238875911375	0.242654937765176	1.64925846144029	1.18540042129192	1.17739878904396	1.35779274978984	1.37998030125037	0	1.39302337991047	1.40474191347622	1.59313247032073	0.691454077360521	0.500984771366204	0.705380346723246	0.276072963836015	2.40575724501822	1.20713712158105	0.262092585291494	1.53226825115685	0.893147745990009	1.93690663666064	0.625832227650053	0.680248515570208	3.30274702342673	1.56537905941071	2.12758385168825	4.11012603492429	2.69208586445872	2.64873491497703
"AqFl1-068"	0.418653466417366	0.420891716436078	1.37917872892259	2.13131247379052	1.39477144068195	0.485358833035867	0.278394468215121	1.81100058986958	0.402366636960435	1.32890929286665	0.693811134365768	1.52943966391953	1.62801733318928	0.353282184553701	1.46579409987354	2.20372044310458	0.245526454935634	1.60282624443715	1.56047416170643	0.978912822060049	1.72141605935312	0.475060440720915	0.157092001910614	1.40885674722445	1.29658529533897	0.237098417383098	1.05698109897324	1.29122990297568	1.46243692147235	0.660366364105487	2.07544422424991	0.49017006042544	0.161155955143249	2.05429049099172	1.39302337991047	0	0.507039846116836	0.828379587709456	1.71393401882688	1.548803041554	1.97905341228582	1.33459450905164	1.47786071901795	0.190366382393525	1.5774176307444	0.639708644607155	2.13532181263368	0.991196986834446	1.6392174431136	1.70048392847396	3.8169898469379	2.28845002947672	2.7606672978089	4.58934607080768	3.24452252045801	3.22352236697419
"AqFl1-074"	0.680949346353226	0.405465187511494	1.17174767375622	2.34807738296133	1.22321218393164	0.345033732356697	0.306983218332368	1.82213321290211	0.745823869395865	1.34314521456742	0.373439279745267	1.45001588771577	1.42975936748926	0.208123549492591	1.1030522820058	2.37656854093402	0.72881378027986	1.40859088592095	1.38553831094679	0.865234497592276	1.77057991307414	0.310866132446407	0.662859021111275	1.43652775383887	1.16802443735595	0.340084459817203	0.746108339284144	0.98708058773457	1.3906289865531	0.277225072057897	2.25565690573415	0.232494184387937	0.656380421764074	2.29341219403992	1.40474191347622	0.507039846116836	0	0.331873309569149	1.8439521744589	1.64129435694945	1.98240743197958	1.25620471502645	1.16213000192893	0.492138063732309	1.5279830191638	0.180288688986249	2.22595172423232	0.647379400506367	1.44554874535365	1.67413222106816	3.96870293432641	2.3751919052187	2.88652559480625	4.74923493651799	3.39511969205066	3.36288148053672
"AqFl1-078"	0.995006636832021	0.613169742181275	1.24220667201382	2.58783051002621	1.31399503869275	0.503309085620105	0.632126255351729	1.98391280558536	1.06808723138284	1.5293732876403	0.379463269103782	1.58144673818175	1.47739518317407	0.527981422258183	0.911629420238139	2.59846260847037	1.05677205827636	1.46885004961142	1.45374257347406	1.02839247159	1.95425952880915	0.508408924970638	0.985450230388726	1.62492582613209	1.2894647943684	0.628451580347316	0.621583451713231	0.99723107026459	1.53280175976709	0.297122886264532	2.48079068015126	0.499208881953054	0.982117880790541	2.53865093154615	1.59313247032073	0.828379587709456	0.331873309569149	0	2.06137578829771	1.84821916529402	2.13479062825464	1.40217055496955	0.996518200096868	0.820671807062041	1.6746829609701	0.234419989332401	2.42097165846711	0.528483626929719	1.50796452918733	1.83547158128049	4.171093342035	2.57160134991984	3.09170381407791	4.94898537168473	3.60405745978061	3.56696092313279
"AqFl1-079"	1.30037134711175	2.07907923743442	1.20093260666075	0.634612968208257	1.09234987807068	2.0867961585154	1.61681716916227	0.438390590645446	1.32823822336251	0.595555068166356	2.20795073970459	0.780003024913763	1.10142662836159	1.77595052149419	2.85652158807785	0.570171246692341	1.57785846633025	1.13435266992149	1.02662669743882	1.10626417984188	0.306207242800629	2.04459889823752	1.68377137542263	0.51629923483162	0.979117053619168	1.87348177486349	2.57523157463589	1.45942470936151	0.818307055233915	2.11493509504206	0.494851454249748	1.61412890556135	1.63482121218803	0.713908579955695	0.691454077360521	1.71393401882688	1.8439521744589	2.06137578829771	0	0.227311293013522	0.52332478261995	0.856849303033132	2.95344899650062	1.5405762078086	0.716951345463095	2.00387789062066	0.476558651142193	2.45340999556671	1.20296648476798	1.26045352166902	3.59169884952118	1.96314983916222	2.45919976549023	4.38057593240934	2.98935093986856	2.95630883284133
"AqFl1-080"	1.1344011028081	1.89581570319866	0.982187109096857	0.850925203398038	0.875424963463904	1.89886743232543	1.42892190805173	0.360129146968129	1.17618587166464	0.371104475137425	2.0068536787578	0.579141778245411	0.903715466462576	1.58198479421159	2.64106259836834	0.79134763419506	1.43444630669252	0.93243203241821	0.822958261027177	0.883383734561331	0.222015972754212	1.85227534528482	1.53387398260429	0.297154291674386	0.756122734979928	1.69395772064663	2.36937829653544	1.23440276106314	0.614194609298939	1.91125928639839	0.709626755569954	1.41015518102633	1.48405903767152	0.905489307153578	0.500984771366204	1.548803041554	1.64129435694945	1.84821916529402	0.227311293013522	0	0.503705184071282	0.638257827412516	2.74244192249682	1.36855080155067	0.532055243519955	1.79706010518049	0.611155009118601	2.24503739661635	1.00666438739712	1.12958200487034	3.58575697358482	1.90933124391425	2.43276376334362	4.38352978045356	2.9774928872978	2.94135695262654
"AqFl1-081"	1.57208262470934	2.28585554933537	1.0490453981454	1.00962427568032	0.941129746313328	2.27655874683742	1.81847685460078	0.168457415366933	1.63051257431711	0.660368019457243	2.34581359287154	0.603690729533932	0.840367447824575	1.95130822663204	2.89988214874267	0.837110360682362	1.89391971689715	0.880299445283293	0.796840018695252	1.14799796732309	0.291273921960083	2.2199538348216	1.98482407120421	0.579690009587248	0.891760194408036	2.09556690160838	2.68429684263637	1.33570867101419	0.690613809794645	2.24304459347016	0.832689898384648	1.7542686019058	1.93480607263372	1.13359964854585	0.705380346723246	1.97905341228582	1.98240743197958	2.13479062825464	0.52332478261995	0.503705184071282	0	0.787122158182111	3.02518599698382	1.79131912102535	0.543741722340702	2.11944954547321	0.425535367063038	2.5503180930443	0.946961054259579	1.1768827634652	3.65262085219966	1.98218993051354	2.50603159778761	4.44317942390676	3.05566418247162	3.00963065227098
"AqFl1-082"	0.969975396614948	1.57617061310885	0.353500434713548	1.48850303191413	0.252493163659682	1.57284622143978	1.13350675528404	0.643362381675235	1.05807197538181	0.282808681574633	1.60133816084258	0.210003999303975	0.48287258400635	1.2281814770529	2.12015564470384	1.41370543478687	1.31052000835624	0.393987224065518	0.38763380522667	0.391531276051274	0.637588295824376	1.48715460431974	1.37609909817509	0.342946633434321	0.144566377841647	1.41347397248669	1.921064325292	0.618613468348624	0.137782484929215	1.4983431983736	1.34381464337642	1.03491331637996	1.32933708098902	1.53724508806232	0.276072963836015	1.33459450905164	1.25620471502645	1.40217055496955	0.856849303033132	0.638257827412516	0.787122158182111	0	2.24614906060392	1.14608982714211	0.27432701010484	1.3742812979119	1.07341040500512	1.78117017807784	0.444146197646642	0.794164570061419	3.49429945216883	1.74183736172798	2.31713796444457	4.30284159667654	2.88639789653643	2.83965254675289
"AqFl1-083"	1.77555668995327	1.07358766859072	2.04371455453274	3.48683756812206	2.13270362806389	1.06521724850738	1.42190534514435	2.87446747026719	1.81658001315174	2.4070405837246	0.821499929994729	2.43703921842162	2.35351928588014	1.23371082696191	0.195688661000183	3.50572364029451	1.70661865671103	2.28426399471849	2.3330748690577	1.8843175876553	2.84116925415348	1.00790081888057	1.60242344665989	2.4990941738043	2.14094352785554	1.27113469404448	0.444488479959975	1.77739398687439	2.36262437767259	0.892397125750276	3.39278789790558	1.36848549086023	1.62549221052537	3.44220506659606	2.40575724501822	1.47786071901795	1.16213000192893	0.996518200096868	2.95344899650062	2.74244192249682	3.02518599698382	2.24614906060392	0	1.56027412296834	2.51379610665719	0.986375410743844	3.28661970908058	0.515487424911566	2.2703184436271	2.42499969421543	4.26764650285472	2.91921005378549	3.34520893550786	4.98068509674845	3.77553328855264	3.74283040941861
"AqFl1-087"	0.247713288851324	0.550133557583699	1.20356670451489	1.98301077661743	1.21356038785835	0.590724980236036	0.191033342646088	1.62334222690398	0.26958920587066	1.1397619012373	0.76525950306411	1.33971615321387	1.44663702685835	0.343450004262626	1.52544948111065	2.0435155899622	0.267652056001798	1.4216179583872	1.37665811091533	0.795835054753744	1.5364247211103	0.557406680257976	0.263025144845631	1.22073155108247	1.11074502033116	0.348386572267963	1.14287176991898	1.13620881142428	1.27402693246208	0.707016769517482	1.91783728150448	0.388608922303861	0.227268463894789	1.91617376417099	1.20713712158105	0.190366382393525	0.492138063732309	0.820671807062041	1.5405762078086	1.36855080155067	1.79131912102535	1.14608982714211	1.56027412296834	0	1.38800263356445	0.651501944270166	1.95633757715545	1.05692756648373	1.46111455868457	1.54287798470355	3.75489384448763	2.17997253100261	2.67190934201882	4.53691607534348	3.17230577593647	3.1480448351071
"AqFl1-090"	1.19147979756823	1.84012320307156	0.546023914648187	1.34594658878689	0.43608933000359	1.84015683027149	1.39179602653608	0.419537299055792	1.26844695211067	0.317984921060785	1.87455197081411	0.126925783766661	0.528782061169744	1.4938632296413	2.38470950616442	1.23834265907888	1.5284035752329	0.452449459262649	0.447278006020314	0.663665988411201	0.444820655331322	1.75507068171786	1.60449873024999	0.296607372668579	0.3926970540429	1.67214597269524	2.19414026833606	0.842243137836792	0.1520936864284	1.77197281763107	1.19143399815533	1.30433108802797	1.55654821886819	1.42697666336926	0.262092585291494	1.5774176307444	1.5279830191638	1.6746829609701	0.716951345463095	0.532055243519955	0.543741722340702	0.27432701010484	2.51379610665719	1.38800263356445	0	1.64827171640995	0.835001516770878	2.05329791610252	0.489592212066	0.771812748907709	3.44513984962533	1.7022656969907	2.26945471257642	4.25060282564938	2.8386758604144	2.79016962399662
"AqFl1-091"	0.847150524497403	0.411785491926505	1.25208048043021	2.51988163624884	1.3155699386595	0.347868470995238	0.475252208277126	1.9616163732287	0.909178186600826	1.48523246361228	0.238021039426165	1.56820672938627	1.52559016972426	0.32536903469009	0.923450768432261	2.54316395412468	0.872303487184375	1.49368593780634	1.48796063174414	0.986157218286355	1.9165573860372	0.285447651569439	0.794501032413498	1.57921917128386	1.27798921034345	0.442176837347113	0.579771651570963	1.03654991486782	1.50569520776371	0.129713714219138	2.42462619769871	0.391987973030135	0.795477657701892	2.46919695815449	1.53226825115685	0.639708644607155	0.180288688986249	0.234419989332401	2.00387789062066	1.79706010518049	2.11944954547321	1.3742812979119	0.986375410743844	0.651501944270166	1.64827171640995	0	2.37272821738005	0.473592334625004	1.52010504918945	1.74920723419332	3.99966835242853	2.42929541268673	2.93385077917833	4.77382053042009	3.4354185451639	3.40202774145773
"AqFl1-093"	1.71686485056502	2.48194831099017	1.3796345304605	0.750605092462715	1.26883701114887	2.49401891027992	2.02035317206785	0.491529666497622	1.75212476601392	0.892282045268784	2.58596130847419	0.930117992865363	1.24101232901665	2.16115209198262	3.17360470689029	0.564676225076766	2.00674557609471	1.24504289457528	1.18456959788238	1.41210250938458	0.473636090822695	2.43049567792544	2.11100954190159	0.797026747474698	1.20325257159253	2.28728312347146	2.93647954899454	1.67270306468621	0.978503564069309	2.48920943477698	0.613849306153246	1.99349945233969	2.0622304796956	0.924756938981533	0.893147745990009	2.13532181263368	2.22595172423232	2.42097165846711	0.476558651142193	0.611155009118601	0.425535367063038	1.07341040500512	3.28661970908058	1.95633757715545	0.835001516770878	2.37272821738005	0	2.80421620347337	1.28249282737944	1.27511584894653	3.47420544443386	1.90013305144365	2.36822299868386	4.24881431712716	2.88804023359463	2.84915503300831
"AqFl1-096"	1.27004774713833	0.609785097518273	1.61401502115086	2.97706132990991	1.69272227758955	0.590456963750854	0.909677682736058	2.39522806878404	1.31647519818221	1.92012421277865	0.321387087290989	1.9762938263859	1.91646998011166	0.724942794334218	0.480031050827851	2.99999341541977	1.2261801460906	1.85998925520591	1.8870054705927	1.40466115398383	2.35472790118519	0.516648774475016	1.12788751145862	2.01301349383984	1.68071618886117	0.780730341114024	0.15523146281015	1.36611945457899	1.90476606429363	0.380024604117528	2.88430699458187	0.85568294284333	1.14473847189504	2.92912330452271	1.93690663666064	0.991196986834446	0.647379400506367	0.528483626929719	2.45340999556671	2.24503739661635	2.5503180930443	1.78117017807784	0.515487424911566	1.05692756648373	2.05329791610252	0.473592334625004	2.80421620347337	0	1.86184025504777	2.03839286766693	4.08089496167229	2.61630778725788	3.08227371611119	4.82814793252784	3.54962249453727	3.51700219399075
"AqFl1-115"	1.32863953479187	1.798159869377	0.278001373081174	1.8314516772952	0.263392731435629	1.78579690362285	1.40556197293121	0.863667099853737	1.42689505909942	0.703847688286638	1.74889435888772	0.430858116958623	0.413696038524252	1.45217212551355	2.11700556647676	1.71642185218722	1.65955666856115	0.167631510585358	0.391087794888293	0.672208510168423	0.923831594041598	1.68086744739199	1.70636889218923	0.735423713808311	0.40354235288633	1.67163255682291	2.01002164531094	0.525964856235989	0.408492072503107	1.64509094749392	1.67180473356311	1.25771574978299	1.66391784652873	1.90699902262396	0.625832227650053	1.6392174431136	1.44554874535365	1.50796452918733	1.20296648476798	1.00666438739712	0.946961054259579	0.444146197646642	2.2703184436271	1.46111455868457	0.489592212066	1.52010504918945	1.28249282737944	1.86184025504777	0	0.779532343386132	3.50051376508923	1.75380016532169	2.33533528292822	4.30242373173148	2.90800531974608	2.85066546042716
"AqFl1-116"	1.38171274152717	1.90425763144403	0.866516741538948	1.82249258337409	0.833346799471147	1.96056091733116	1.55810160475029	1.09218707818191	1.44277419310074	0.92369902974625	1.93510592051863	0.841236485912937	1.13132241067507	1.58513938283505	2.29747897678381	1.73815989304951	1.65332588524644	0.90717695462006	1.0659091696823	0.972434374069603	1.07588730793376	1.79950291367093	1.71659084850953	0.920386256821485	0.865789321204998	1.79817551612723	2.18914219749268	1.06777131237289	0.735772375900643	1.85076010589296	1.71449973566849	1.48733550751193	1.67957831514498	1.9229667543145	0.680248515570208	1.70048392847396	1.67413222106816	1.83547158128049	1.26045352166902	1.12958200487034	1.1768827634652	0.794164570061419	2.42499969421543	1.54287798470355	0.771812748907709	1.74920723419332	1.27511584894653	2.03839286766693	0.779532343386132	0	2.73664675780876	0.981417139383862	1.5639259313837	3.54254225144583	2.13734912293158	2.08339299586921
"AqFl1-117"	3.64456238998796	3.96624625061878	3.58237346413465	3.82683633644283	3.56162972377692	4.10497436307002	3.834324600987	3.61459112539452	3.63726869340628	3.53305062564357	4.06684017485063	3.54182524558269	3.8657932626273	3.80388463606238	4.20733867721479	3.8038025285921	3.71418540946576	3.64013941605304	3.79964642657736	3.58592687142718	3.5598290366433	3.901901656451	3.76485747592054	3.50826780876003	3.57736835486931	3.94859014000149	4.1941441647529	3.71554879500387	3.4417564633631	4.0373697455351	3.83251269963291	3.85710440554402	3.75386243999666	3.94290286919349	3.30274702342673	3.8169898469379	3.96870293432641	4.171093342035	3.59169884952118	3.58575697358482	3.65262085219966	3.49429945216883	4.26764650285472	3.75489384448763	3.44513984962533	3.99966835242853	3.47420544443386	4.08089496167229	3.50051376508923	2.73664675780876	0	1.75699057705896	1.17791336414692	0.808753470601498	0.611981699653364	0.655479657759
"AqFl1-118"	2.03997971720579	2.47666869693034	1.83191784286475	2.35671405803238	1.80633175305004	2.58416599562031	2.23841755925192	1.92308138415481	2.05996374445415	1.80392842914213	2.55414394071263	1.792318584064	2.11134576665454	2.23347551556217	2.82266189495431	2.30648003195028	2.20177304196035	1.88785427270853	2.04381091050523	1.85771846599133	1.87673109606601	2.39130031182595	2.26278337360544	1.78567289809161	1.82330912997996	2.41465568255984	2.75344578589308	1.98864708252935	1.68922046754371	2.49767718131653	2.31065868572932	2.22575891641284	2.23884832468694	2.47032571497756	1.56537905941071	2.28845002947672	2.3751919052187	2.57160134991984	1.96314983916222	1.90933124391425	1.98218993051354	1.74183736172798	2.91921005378549	2.17997253100261	1.7022656969907	2.42929541268673	1.90013305144365	2.61630778725788	1.75380016532169	0.981417139383862	1.75699057705896	0	0.583505388151194	2.56442780768512	1.15617908548618	1.10313920693819
"AqFl1-119"	2.5410651410113	2.94078703550318	2.41472630725038	2.77275924461958	2.38903779321709	3.06355070627187	2.74411825874052	2.45747345999852	2.54664954178543	2.36083592729213	3.0349074723884	2.36465887879244	2.6920443813577	2.73117642579202	3.26404270154948	2.73635884287155	2.66075744600323	2.46992583498625	2.62401358860831	2.42430628622304	2.40470216074383	2.86614212952023	2.71974741812213	2.33773077113011	2.40218096538367	2.89469219105504	3.2103083288339	2.56478622120024	2.26390069326069	2.98953958648373	2.7527162106668	2.75093093852059	2.7011416584729	2.88892959954635	2.12758385168825	2.7606672978089	2.88652559480625	3.09170381407791	2.45919976549023	2.43276376334362	2.50603159778761	2.31713796444457	3.34520893550786	2.67190934201882	2.26945471257642	2.93385077917833	2.36822299868386	3.08227371611119	2.33533528292822	1.5639259313837	1.17791336414692	0.583505388151194	0	1.98597426864775	0.573792922324639	0.522631369584528
"AqFl1-120"	4.43363272696604	4.72622056241581	4.38774183837551	4.58189698753902	4.36835991949297	4.86999316853844	4.61854296080133	4.41086100859778	4.42193793952314	4.33971830581346	4.82798764293846	4.34834578277311	4.67079413579003	4.5820814587983	4.92921503208669	4.56280380105953	4.48577697060822	4.4440075740369	4.60580374246003	4.39231481615782	4.35644884702026	4.66602689008543	4.53333515626077	4.31357936498119	4.38570609338235	4.7193401802019	4.93465725201411	4.51623215228532	4.24926647567257	4.80468987964982	4.59771606518029	4.64649914861765	4.52511243659983	4.69863535944478	4.11012603492429	4.58934607080768	4.74923493651799	4.94898537168473	4.38057593240934	4.38352978045356	4.44317942390676	4.30284159667654	4.98068509674845	4.53691607534348	4.25060282564938	4.77382053042009	4.24881431712716	4.82814793252784	4.30242373173148	3.54254225144583	0.808753470601498	2.56442780768512	1.98597426864775	0	1.41908362481299	1.46334541371797
"AqFl1-121"	3.05215523746297	3.41225643893269	2.98482533005695	3.24989352994181	2.96066462563142	3.54566291682601	3.25231568872149	3.01172652928436	3.04800171869901	2.92150601284144	3.51630761567357	2.93541849592474	3.26575522001012	3.23141549712836	3.70800455727736	3.2253091023353	3.1388124136405	3.04346628741791	3.19732965971128	2.98199135850767	2.95466435823527	3.34595645497411	3.19411084662331	2.89713224362598	2.97179736868055	3.38082889822251	3.66890099603369	3.12643564715938	2.83485160362385	3.4803614453129	3.24791620600659	3.27254710354445	3.18007207078553	3.36414166622843	2.69208586445872	3.24452252045801	3.39511969205066	3.60405745978061	2.98935093986856	2.9774928872978	3.05566418247162	2.88639789653643	3.77553328855264	3.17230577593647	2.8386758604144	3.4354185451639	2.88804023359463	3.54962249453727	2.90800531974608	2.13734912293158	0.611981699653364	1.15617908548618	0.573792922324639	1.41908362481299	0	0.0869142121358773
"AqFl1-122"	3.0271790903908	3.38876816630578	2.93236727095433	3.22833832813721	2.90913089866961	3.51995601493865	3.22419378088602	2.96728380349386	3.02608635456485	2.88053379701008	3.48637816885817	2.88641346990089	3.21203920258259	3.20236908391512	3.6714697669748	3.19829282835743	3.12157876992585	2.98806500665723	3.14513020263212	2.9397928495897	2.91372506541419	3.31903735560747	3.17663944532844	2.85621271848752	2.92386438428225	3.35683707823417	3.6381861855824	3.07417820099663	2.78630991007031	3.44884211466839	3.22168381117358	3.23909694486491	3.16183212059363	3.34536674911666	2.64873491497703	3.22352236697419	3.36288148053672	3.56696092313279	2.95630883284133	2.94135695262654	3.00963065227098	2.83965254675289	3.74283040941861	3.1480448351071	2.79016962399662	3.40202774145773	2.84915503300831	3.51700219399075	2.85066546042716	2.08339299586921	0.655479657759	1.10313920693819	0.522631369584528	1.46334541371797	0.0869142121358773	0
